"fips_county","year","population","state_code","county_name"
"32007",2003,43693,"NV","Elko County"
"32007",2004,43830,"NV","Elko County"
"32007",2005,44760,"NV","Elko County"
"32007",2006,46108,"NV","Elko County"
"32007",2007,47423,"NV","Elko County"
"32007",2008,47634,"NV","Elko County"
"32007",2009,48445,"NV","Elko County"
"32007",2010,49088,"NV","Elko County"
"32007",2011,49442,"NV","Elko County"
"32007",2012,50969,"NV","Elko County"
"32007",2013,52334,"NV","Elko County"
"32007",2014,52531,"NV","Elko County"
"32007",2015,51728,"NV","Elko County"
"32007",2016,52082,"NV","Elko County"
"32007",2017,52357,"NV","Elko County"
"32007",2018,52539,"NV","Elko County"
"32007",2019,52778,"NV","Elko County"
"32009",2000,978,"NV","Esmeralda County"
"32009",2001,966,"NV","Esmeralda County"
"32009",2002,926,"NV","Esmeralda County"
"32009",2003,885,"NV","Esmeralda County"
"32009",2004,879,"NV","Esmeralda County"
"32009",2005,886,"NV","Esmeralda County"
"32009",2006,883,"NV","Esmeralda County"
"32009",2007,829,"NV","Esmeralda County"
"32009",2008,820,"NV","Esmeralda County"
"32009",2009,806,"NV","Esmeralda County"
"32009",2010,784,"NV","Esmeralda County"
"32009",2011,770,"NV","Esmeralda County"
"32009",2012,791,"NV","Esmeralda County"
"32009",2013,847,"NV","Esmeralda County"
"32009",2014,824,"NV","Esmeralda County"
"32009",2015,830,"NV","Esmeralda County"
"32009",2016,826,"NV","Esmeralda County"
"32009",2017,843,"NV","Esmeralda County"
"32009",2018,827,"NV","Esmeralda County"
"32009",2019,873,"NV","Esmeralda County"
"32011",2000,1632,"NV","Eureka County"
"32011",2001,1641,"NV","Eureka County"
"32011",2002,1629,"NV","Eureka County"
"32011",2003,1505,"NV","Eureka County"
"32011",2004,1470,"NV","Eureka County"
"32011",2005,1467,"NV","Eureka County"
"32011",2006,1579,"NV","Eureka County"
"32011",2007,1683,"NV","Eureka County"
"32011",2008,1778,"NV","Eureka County"
"32011",2009,1926,"NV","Eureka County"
"32011",2010,1990,"NV","Eureka County"
"32011",2011,1977,"NV","Eureka County"
"32011",2012,1991,"NV","Eureka County"
"32011",2013,2049,"NV","Eureka County"
"32011",2014,1988,"NV","Eureka County"
"32011",2015,2029,"NV","Eureka County"
"32011",2016,1936,"NV","Eureka County"
"32011",2017,1946,"NV","Eureka County"
"32011",2018,1998,"NV","Eureka County"
"32011",2019,2029,"NV","Eureka County"
"32013",2000,15868,"NV","Humboldt County"
"32013",2001,15211,"NV","Humboldt County"
"32013",2002,14776,"NV","Humboldt County"
"32013",2003,14630,"NV","Humboldt County"
"32013",2004,14912,"NV","Humboldt County"
"32013",2005,15046,"NV","Humboldt County"
"32013",2006,15420,"NV","Humboldt County"
"32013",2007,15658,"NV","Humboldt County"
"32013",2008,15958,"NV","Humboldt County"
"32013",2009,16290,"NV","Humboldt County"
"32013",2010,16584,"NV","Humboldt County"
"32013",2011,16639,"NV","Humboldt County"
"32013",2012,17071,"NV","Humboldt County"
"32013",2013,17354,"NV","Humboldt County"
"32013",2014,17215,"NV","Humboldt County"
"32013",2015,17017,"NV","Humboldt County"
"32013",2016,16795,"NV","Humboldt County"
"32013",2017,16719,"NV","Humboldt County"
"32013",2018,16778,"NV","Humboldt County"
"32013",2019,16831,"NV","Humboldt County"
"32015",2000,5702,"NV","Lander County"
"32015",2001,5450,"NV","Lander County"
"32015",2002,5180,"NV","Lander County"
"32015",2003,5017,"NV","Lander County"
"32015",2004,5086,"NV","Lander County"
"32015",2005,5117,"NV","Lander County"
"32015",2006,5307,"NV","Lander County"
"32015",2007,5439,"NV","Lander County"
"32015",2008,5521,"NV","Lander County"
"32015",2009,5660,"NV","Lander County"
"32015",2010,5795,"NV","Lander County"
"32015",2011,5839,"NV","Lander County"
"32015",2012,5920,"NV","Lander County"
"32015",2013,6060,"NV","Lander County"
"32015",2014,5968,"NV","Lander County"
"32015",2015,5873,"NV","Lander County"
"32015",2016,5684,"NV","Lander County"
"32015",2017,5579,"NV","Lander County"
"32015",2018,5547,"NV","Lander County"
"32015",2019,5532,"NV","Lander County"
"32017",2000,4179,"NV","Lincoln County"
"32017",2001,4194,"NV","Lincoln County"
"32017",2002,4294,"NV","Lincoln County"
"32017",2003,4366,"NV","Lincoln County"
"32017",2004,4401,"NV","Lincoln County"
"32017",2005,4612,"NV","Lincoln County"
"32017",2006,4729,"NV","Lincoln County"
"32017",2007,4859,"NV","Lincoln County"
"32017",2008,5106,"NV","Lincoln County"
"32017",2009,5246,"NV","Lincoln County"
"32017",2010,5351,"NV","Lincoln County"
"32017",2011,5269,"NV","Lincoln County"
"32017",2012,5371,"NV","Lincoln County"
"32017",2013,5267,"NV","Lincoln County"
"32017",2014,5199,"NV","Lincoln County"
"32017",2015,5136,"NV","Lincoln County"
"32017",2016,5154,"NV","Lincoln County"
"32017",2017,5191,"NV","Lincoln County"
"32017",2018,5237,"NV","Lincoln County"
"32017",2019,5183,"NV","Lincoln County"
"32019",2000,34809,"NV","Lyon County"
"32019",2001,36012,"NV","Lyon County"
"32019",2002,37573,"NV","Lyon County"
"32019",2003,39646,"NV","Lyon County"
"32019",2004,42534,"NV","Lyon County"
"32019",2005,46228,"NV","Lyon County"
"32019",2006,49827,"NV","Lyon County"
"32019",2007,51725,"NV","Lyon County"
"32019",2008,52156,"NV","Lyon County"
"32019",2009,51819,"NV","Lyon County"
"32019",2010,52045,"NV","Lyon County"
"32019",2011,51385,"NV","Lyon County"
"32019",2012,50971,"NV","Lyon County"
"32019",2013,51090,"NV","Lyon County"
"32019",2014,51334,"NV","Lyon County"
"32019",2015,51974,"NV","Lyon County"
"32019",2016,52707,"NV","Lyon County"
"32019",2017,53895,"NV","Lyon County"
"32019",2018,55813,"NV","Lyon County"
"32019",2019,57510,"NV","Lyon County"
"32021",2000,4999,"NV","Mineral County"
"32021",2001,4852,"NV","Mineral County"
"32021",2002,4716,"NV","Mineral County"
"32021",2003,4750,"NV","Mineral County"
"32021",2004,4892,"NV","Mineral County"
"32021",2005,4880,"NV","Mineral County"
"32021",2006,4864,"NV","Mineral County"
"32021",2007,4880,"NV","Mineral County"
"32021",2008,4781,"NV","Mineral County"
"32021",2009,4769,"NV","Mineral County"
"32021",2010,4786,"NV","Mineral County"
"32021",2011,4628,"NV","Mineral County"
"32021",2012,4657,"NV","Mineral County"
"32021",2013,4553,"NV","Mineral County"
"32021",2014,4469,"NV","Mineral County"
"32021",2015,4420,"NV","Mineral County"
"32021",2016,4376,"NV","Mineral County"
"32021",2017,4455,"NV","Mineral County"
"32021",2018,4544,"NV","Mineral County"
"32021",2019,4505,"NV","Mineral County"
"32023",2000,32914,"NV","Nye County"
"32023",2001,33684,"NV","Nye County"
"32023",2002,34433,"NV","Nye County"
"32023",2003,35525,"NV","Nye County"
"32023",2004,37287,"NV","Nye County"
"32023",2005,40027,"NV","Nye County"
"32023",2006,42530,"NV","Nye County"
"32023",2007,44279,"NV","Nye County"
"32023",2008,44367,"NV","Nye County"
"32023",2009,44446,"NV","Nye County"
"32023",2010,43844,"NV","Nye County"
"32023",2011,43976,"NV","Nye County"
"32023",2012,43585,"NV","Nye County"
"32023",2013,42869,"NV","Nye County"
"32023",2014,42840,"NV","Nye County"
"32023",2015,42966,"NV","Nye County"
"32023",2016,43248,"NV","Nye County"
"32023",2017,43977,"NV","Nye County"
"32023",2018,45186,"NV","Nye County"
"32023",2019,46523,"NV","Nye County"
"32027",2000,6672,"NV","Pershing County"
"32027",2001,6597,"NV","Pershing County"
"32027",2002,6636,"NV","Pershing County"
"32027",2003,6519,"NV","Pershing County"
"32027",2004,6533,"NV","Pershing County"
"32027",2005,6580,"NV","Pershing County"
"32027",2006,6653,"NV","Pershing County"
"32027",2007,6715,"NV","Pershing County"
"32027",2008,6665,"NV","Pershing County"
"32027",2009,6731,"NV","Pershing County"
"32027",2010,6737,"NV","Pershing County"
"32027",2011,6610,"NV","Pershing County"
"32027",2012,6751,"NV","Pershing County"
"32027",2013,6842,"NV","Pershing County"
"32027",2014,6702,"NV","Pershing County"
"32027",2015,6618,"NV","Pershing County"
"32027",2016,6576,"NV","Pershing County"
"32027",2017,6469,"NV","Pershing County"
"32027",2018,6685,"NV","Pershing County"
"32027",2019,6725,"NV","Pershing County"
"32029",2000,3393,"NV","Storey County"
"32029",2001,3382,"NV","Storey County"
"32029",2002,3332,"NV","Storey County"
"32029",2003,3411,"NV","Storey County"
"32029",2004,3531,"NV","Storey County"
"32029",2005,3830,"NV","Storey County"
"32029",2006,3913,"NV","Storey County"
"32029",2007,4000,"NV","Storey County"
"32029",2008,4099,"NV","Storey County"
"32029",2009,4065,"NV","Storey County"
"32029",2010,3997,"NV","Storey County"
"32029",2011,3905,"NV","Storey County"
"32029",2012,3838,"NV","Storey County"
"32029",2013,3795,"NV","Storey County"
"32029",2014,3803,"NV","Storey County"
"32029",2015,3876,"NV","Storey County"
"32029",2016,3986,"NV","Storey County"
"32029",2017,3976,"NV","Storey County"
"32029",2018,3981,"NV","Storey County"
"32029",2019,4123,"NV","Storey County"
"32031",2000,341389,"NV","Washoe County"
"32031",2001,351959,"NV","Washoe County"
"32031",2002,362374,"NV","Washoe County"
"32031",2003,372302,"NV","Washoe County"
"32031",2004,382777,"NV","Washoe County"
"32031",2005,392716,"NV","Washoe County"
"32031",2006,400453,"NV","Washoe County"
"32031",2007,408724,"NV","Washoe County"
"32031",2008,414793,"NV","Washoe County"
"32031",2009,417722,"NV","Washoe County"
"32031",2010,421954,"NV","Washoe County"
"32031",2011,423996,"NV","Washoe County"
"32031",2012,427370,"NV","Washoe County"
"32031",2013,431083,"NV","Washoe County"
"32031",2014,436307,"NV","Washoe County"
"32031",2015,442453,"NV","Washoe County"
"32031",2016,449723,"NV","Washoe County"
"32031",2017,456629,"NV","Washoe County"
"32031",2018,464354,"NV","Washoe County"
"32031",2019,471519,"NV","Washoe County"
"32033",2000,9029,"NV","White Pine County"
"32033",2001,8747,"NV","White Pine County"
"32033",2002,8693,"NV","White Pine County"
"32033",2003,8651,"NV","White Pine County"
"32033",2004,8708,"NV","White Pine County"
"32033",2005,9166,"NV","White Pine County"
"32033",2006,9511,"NV","White Pine County"
"32033",2007,9626,"NV","White Pine County"
"32033",2008,9732,"NV","White Pine County"
"32033",2009,9900,"NV","White Pine County"
"32033",2010,10027,"NV","White Pine County"
"32033",2011,10129,"NV","White Pine County"
"32033",2012,10020,"NV","White Pine County"
"32033",2013,10046,"NV","White Pine County"
"32033",2014,10035,"NV","White Pine County"
"32033",2015,9873,"NV","White Pine County"
"32033",2016,9749,"NV","White Pine County"
"32033",2017,9651,"NV","White Pine County"
"32033",2018,9540,"NV","White Pine County"
"32033",2019,9580,"NV","White Pine County"
"32510",2000,52568,"NV","Carson City"
"32510",2001,53472,"NV","Carson City"
"32510",2002,54503,"NV","Carson City"
"32510",2003,55234,"NV","Carson City"
"32510",2004,55995,"NV","Carson City"
"32510",2005,55982,"NV","Carson City"
"32510",2006,55410,"NV","Carson City"
"32510",2007,55288,"NV","Carson City"
"32510",2008,55552,"NV","Carson City"
"32510",2009,55401,"NV","Carson City"
"32510",2010,54981,"NV","Carson City"
"32510",2011,54676,"NV","Carson City"
"32510",2012,54312,"NV","Carson City"
"32510",2013,53726,"NV","Carson City"
"32510",2014,54082,"NV","Carson City"
"32510",2015,54068,"NV","Carson City"
"32510",2016,54147,"NV","Carson City"
"32510",2017,54532,"NV","Carson City"
"32510",2018,55202,"NV","Carson City"
"32510",2019,55916,"NV","Carson City"
"33001",2000,56473,"NH","Belknap County"
"33001",2001,57597,"NH","Belknap County"
"33001",2002,58609,"NH","Belknap County"
"33001",2003,59497,"NH","Belknap County"
"33001",2004,60170,"NH","Belknap County"
"33001",2005,60287,"NH","Belknap County"
"33001",2006,60105,"NH","Belknap County"
"33001",2007,60109,"NH","Belknap County"
"33001",2008,60239,"NH","Belknap County"
"33001",2009,60171,"NH","Belknap County"
"33001",2010,60101,"NH","Belknap County"
"33001",2011,60335,"NH","Belknap County"
"33001",2012,60438,"NH","Belknap County"
"33001",2013,60235,"NH","Belknap County"
"33001",2014,60285,"NH","Belknap County"
"33001",2015,60370,"NH","Belknap County"
"33001",2016,60747,"NH","Belknap County"
"33001",2017,60872,"NH","Belknap County"
"33001",2018,61145,"NH","Belknap County"
"33001",2019,61303,"NH","Belknap County"
"33003",2000,43907,"NH","Carroll County"
"33003",2001,44200,"NH","Carroll County"
"33003",2002,45074,"NH","Carroll County"
"33003",2003,45697,"NH","Carroll County"
"33003",2004,46496,"NH","Carroll County"
"33003",2005,46652,"NH","Carroll County"
"33003",2006,47421,"NH","Carroll County"
"33003",2007,47829,"NH","Carroll County"
"33003",2008,48013,"NH","Carroll County"
"33003",2009,47763,"NH","Carroll County"
"33003",2010,47826,"NH","Carroll County"
"33003",2011,47680,"NH","Carroll County"
"33003",2012,47694,"NH","Carroll County"
"33003",2013,47520,"NH","Carroll County"
"33003",2014,47433,"NH","Carroll County"
"33003",2015,47399,"NH","Carroll County"
"33003",2016,47497,"NH","Carroll County"
"33003",2017,48132,"NH","Carroll County"
"33003",2018,48754,"NH","Carroll County"
"33003",2019,48910,"NH","Carroll County"
"33005",2000,73953,"NH","Cheshire County"
"33005",2001,74372,"NH","Cheshire County"
"33005",2002,75047,"NH","Cheshire County"
"33005",2003,76135,"NH","Cheshire County"
"33005",2004,76709,"NH","Cheshire County"
"33005",2005,77061,"NH","Cheshire County"
"33005",2006,77658,"NH","Cheshire County"
"33005",2007,77745,"NH","Cheshire County"
"33005",2008,77472,"NH","Cheshire County"
"33005",2009,77302,"NH","Cheshire County"
"33005",2010,77058,"NH","Cheshire County"
"33005",2011,76933,"NH","Cheshire County"
"33005",2012,76902,"NH","Cheshire County"
"33005",2013,76712,"NH","Cheshire County"
"33005",2014,76426,"NH","Cheshire County"
"33005",2015,76288,"NH","Cheshire County"
"33005",2016,75975,"NH","Cheshire County"
"33005",2017,75963,"NH","Cheshire County"
"33005",2018,75901,"NH","Cheshire County"
"33005",2019,76085,"NH","Cheshire County"
"33007",2000,33158,"NH","Coos County"
"33007",2001,33113,"NH","Coos County"
"33007",2002,33234,"NH","Coos County"
"33007",2003,33462,"NH","Coos County"
"33007",2004,33589,"NH","Coos County"
"33007",2005,33845,"NH","Coos County"
"33007",2006,33814,"NH","Coos County"
"33007",2007,33751,"NH","Coos County"
"33007",2008,33488,"NH","Coos County"
"33007",2009,33224,"NH","Coos County"
"33007",2010,32970,"NH","Coos County"
"33007",2011,32507,"NH","Coos County"
"33007",2012,31978,"NH","Coos County"
"33007",2013,31949,"NH","Coos County"
"33007",2014,32779,"NH","Coos County"
"33007",2015,32343,"NH","Coos County"
"33007",2016,31916,"NH","Coos County"
"33007",2017,31396,"NH","Coos County"
"33007",2018,31486,"NH","Coos County"
"33007",2019,31563,"NH","Coos County"
"33009",2000,81868,"NH","Grafton County"
"33009",2001,82233,"NH","Grafton County"
"33009",2002,83152,"NH","Grafton County"
"33009",2003,84211,"NH","Grafton County"
"33009",2004,85312,"NH","Grafton County"
"33009",2005,86287,"NH","Grafton County"
"33009",2006,87236,"NH","Grafton County"
"33009",2007,87764,"NH","Grafton County"
"33009",2008,88745,"NH","Grafton County"
"33009",2009,88926,"NH","Grafton County"
"33009",2010,89130,"NH","Grafton County"
"33009",2011,89276,"NH","Grafton County"
"33009",2012,89617,"NH","Grafton County"
"33009",2013,89894,"NH","Grafton County"
"33009",2014,89930,"NH","Grafton County"
"33009",2015,89439,"NH","Grafton County"
"33009",2016,90004,"NH","Grafton County"
"33009",2017,89853,"NH","Grafton County"
"33009",2018,89701,"NH","Grafton County"
"33009",2019,89886,"NH","Grafton County"
"33011",2000,382162,"NH","Hillsborough County"
"33011",2001,387414,"NH","Hillsborough County"
"33011",2002,389665,"NH","Hillsborough County"
"33011",2003,391461,"NH","Hillsborough County"
"33011",2004,394428,"NH","Hillsborough County"
"33011",2005,396381,"NH","Hillsborough County"
"33011",2006,398169,"NH","Hillsborough County"
"33011",2007,398843,"NH","Hillsborough County"
"33011",2008,399556,"NH","Hillsborough County"
"33011",2009,400148,"NH","Hillsborough County"
"33011",2010,401055,"NH","Hillsborough County"
"33011",2011,402774,"NH","Hillsborough County"
"33011",2012,404344,"NH","Hillsborough County"
"33011",2013,405281,"NH","Hillsborough County"
"33011",2014,407275,"NH","Hillsborough County"
"33011",2015,408985,"NH","Hillsborough County"
"33011",2016,411333,"NH","Hillsborough County"
"33011",2017,413204,"NH","Hillsborough County"
"33011",2018,414630,"NH","Hillsborough County"
"33011",2019,417025,"NH","Hillsborough County"
"33013",2000,136576,"NH","Merrimack County"
"33013",2001,138309,"NH","Merrimack County"
"33013",2002,140880,"NH","Merrimack County"
"33013",2003,142548,"NH","Merrimack County"
"33013",2004,143841,"NH","Merrimack County"
"33013",2005,145195,"NH","Merrimack County"
"33013",2006,146609,"NH","Merrimack County"
"33013",2007,147024,"NH","Merrimack County"
"33013",2008,147170,"NH","Merrimack County"
"33013",2009,146723,"NH","Merrimack County"
"33013",2010,146388,"NH","Merrimack County"
"33013",2011,146867,"NH","Merrimack County"
"33013",2012,147105,"NH","Merrimack County"
"33013",2013,147497,"NH","Merrimack County"
"33013",2014,148161,"NH","Merrimack County"
"33013",2015,148649,"NH","Merrimack County"
"33013",2016,149063,"NH","Merrimack County"
"33013",2017,149830,"NH","Merrimack County"
"33013",2018,150650,"NH","Merrimack County"
"33013",2019,151391,"NH","Merrimack County"
"33015",2000,278599,"NH","Rockingham County"
"33015",2001,282932,"NH","Rockingham County"
"33015",2002,286218,"NH","Rockingham County"
"33015",2003,287893,"NH","Rockingham County"
"33015",2004,289103,"NH","Rockingham County"
"33015",2005,291190,"NH","Rockingham County"
"33015",2006,293618,"NH","Rockingham County"
"33015",2007,294132,"NH","Rockingham County"
"33015",2008,294996,"NH","Rockingham County"
"33015",2009,295083,"NH","Rockingham County"
"33015",2010,295289,"NH","Rockingham County"
"33015",2011,296195,"NH","Rockingham County"
"33015",2012,298157,"NH","Rockingham County"
"33015",2013,299456,"NH","Rockingham County"
"33015",2014,301361,"NH","Rockingham County"
"33015",2015,302691,"NH","Rockingham County"
"33015",2016,304377,"NH","Rockingham County"
"33015",2017,306669,"NH","Rockingham County"
"33015",2018,308287,"NH","Rockingham County"
"33015",2019,309769,"NH","Rockingham County"
"33017",2000,112643,"NH","Strafford County"
"33017",2001,114382,"NH","Strafford County"
"33017",2002,115811,"NH","Strafford County"
"33017",2003,116846,"NH","Strafford County"
"33017",2004,117926,"NH","Strafford County"
"33017",2005,118681,"NH","Strafford County"
"33017",2006,120363,"NH","Strafford County"
"33017",2007,121735,"NH","Strafford County"
"33017",2008,122460,"NH","Strafford County"
"33017",2009,123034,"NH","Strafford County"
"33017",2010,123200,"NH","Strafford County"
"33017",2011,124133,"NH","Strafford County"
"33017",2012,124768,"NH","Strafford County"
"33017",2013,125029,"NH","Strafford County"
"33017",2014,126542,"NH","Strafford County"
"33017",2015,127038,"NH","Strafford County"
"33017",2016,128311,"NH","Strafford County"
"33017",2017,129841,"NH","Strafford County"
"33017",2018,129797,"NH","Strafford County"
"33017",2019,130633,"NH","Strafford County"
"33019",2000,40543,"NH","Sullivan County"
"33019",2001,40965,"NH","Sullivan County"
"33019",2002,41399,"NH","Sullivan County"
"33019",2003,42090,"NH","Sullivan County"
"33019",2004,42547,"NH","Sullivan County"
"33019",2005,42913,"NH","Sullivan County"
"33019",2006,43396,"NH","Sullivan County"
"33019",2007,43608,"NH","Sullivan County"
"33019",2008,43767,"NH","Sullivan County"
"33019",2009,43728,"NH","Sullivan County"
"33019",2010,43745,"NH","Sullivan County"
"33019",2011,43502,"NH","Sullivan County"
"33019",2012,43229,"NH","Sullivan County"
"33019",2013,43049,"NH","Sullivan County"
"33019",2014,43149,"NH","Sullivan County"
"33019",2015,43148,"NH","Sullivan County"
"33019",2016,43084,"NH","Sullivan County"
"33019",2017,43027,"NH","Sullivan County"
"33019",2018,43114,"NH","Sullivan County"
"33019",2019,43146,"NH","Sullivan County"
"34001",2000,253674,"NJ","Atlantic County"
"34001",2001,255737,"NJ","Atlantic County"
"34001",2002,259263,"NJ","Atlantic County"
"34001",2003,263285,"NJ","Atlantic County"
"34001",2004,267723,"NJ","Atlantic County"
"34001",2005,270332,"NJ","Atlantic County"
"34001",2006,271759,"NJ","Atlantic County"
"34001",2007,272303,"NJ","Atlantic County"
"34001",2008,273014,"NJ","Atlantic County"
"34001",2009,274049,"NJ","Atlantic County"
"34001",2010,274648,"NJ","Atlantic County"
"34001",2011,274621,"NJ","Atlantic County"
"34001",2012,274629,"NJ","Atlantic County"
"34001",2013,274314,"NJ","Atlantic County"
"34001",2014,272578,"NJ","Atlantic County"
"34001",2015,270153,"NJ","Atlantic County"
"34001",2016,267217,"NJ","Atlantic County"
"34001",2017,265498,"NJ","Atlantic County"
"34001",2018,263989,"NJ","Atlantic County"
"34001",2019,263670,"NJ","Atlantic County"
"34003",2000,885180,"NJ","Bergen County"
"34003",2001,888782,"NJ","Bergen County"
"34003",2002,890647,"NJ","Bergen County"
"34003",2003,892214,"NJ","Bergen County"
"34003",2004,893378,"NJ","Bergen County"
"34003",2005,891446,"NJ","Bergen County"
"34003",2006,889406,"NJ","Bergen County"
"34003",2007,890817,"NJ","Bergen County"
"34003",2008,895328,"NJ","Bergen County"
"34003",2009,900319,"NJ","Bergen County"
"34003",2010,906284,"NJ","Bergen County"
"34003",2011,911994,"NJ","Bergen County"
"34003",2012,916255,"NJ","Bergen County"
"34003",2013,919951,"NJ","Bergen County"
"34003",2014,923403,"NJ","Bergen County"
"34003",2015,926391,"NJ","Bergen County"
"34003",2016,928120,"NJ","Bergen County"
"34003",2017,932420,"NJ","Bergen County"
"34003",2018,932816,"NJ","Bergen County"
"34003",2019,932202,"NJ","Bergen County"
"34005",2000,424453,"NJ","Burlington County"
"34005",2001,429727,"NJ","Burlington County"
"34005",2002,436445,"NJ","Burlington County"
"34005",2003,442434,"NJ","Burlington County"
"34005",2004,446548,"NJ","Burlington County"
"34005",2005,447245,"NJ","Burlington County"
"34005",2006,448373,"NJ","Burlington County"
"34005",2007,447560,"NJ","Burlington County"
"34005",2008,446831,"NJ","Burlington County"
"34005",2009,447391,"NJ","Burlington County"
"34005",2010,449129,"NJ","Burlington County"
"34005",2011,450187,"NJ","Burlington County"
"34005",2012,450522,"NJ","Burlington County"
"34005",2013,448824,"NJ","Burlington County"
"34005",2014,448168,"NJ","Burlington County"
"34005",2015,446832,"NJ","Burlington County"
"34005",2016,445972,"NJ","Burlington County"
"34005",2017,445610,"NJ","Burlington County"
"34005",2018,444745,"NJ","Burlington County"
"34005",2019,445349,"NJ","Burlington County"
"34007",2000,506707,"NJ","Camden County"
"34007",2001,506326,"NJ","Camden County"
"34007",2002,507899,"NJ","Camden County"
"34007",2003,508563,"NJ","Camden County"
"34007",2004,510137,"NJ","Camden County"
"34007",2005,511982,"NJ","Camden County"
"34007",2006,513195,"NJ","Camden County"
"34007",2007,513546,"NJ","Camden County"
"34007",2008,513853,"NJ","Camden County"
"34007",2009,513668,"NJ","Camden County"
"34007",2010,513275,"NJ","Camden County"
"34007",2011,512585,"NJ","Camden County"
"34007",2012,511584,"NJ","Camden County"
"34007",2013,509908,"NJ","Camden County"
"34007",2014,508316,"NJ","Camden County"
"34007",2015,507638,"NJ","Camden County"
"34007",2016,507002,"NJ","Camden County"
"34007",2017,506224,"NJ","Camden County"
"34007",2018,506353,"NJ","Camden County"
"34007",2019,506471,"NJ","Camden County"
"34009",2000,102314,"NJ","Cape May County"
"34009",2001,102023,"NJ","Cape May County"
"34009",2002,101694,"NJ","Cape May County"
"34009",2003,101710,"NJ","Cape May County"
"34009",2004,100482,"NJ","Cape May County"
"34009",2005,99269,"NJ","Cape May County"
"34009",2006,98695,"NJ","Cape May County"
"34009",2007,97686,"NJ","Cape May County"
"34009",2008,97550,"NJ","Cape May County"
"34009",2009,97238,"NJ","Cape May County"
"34009",2010,97212,"NJ","Cape May County"
"34009",2011,96494,"NJ","Cape May County"
"34009",2012,96228,"NJ","Cape May County"
"34009",2013,95498,"NJ","Cape May County"
"34009",2014,94907,"NJ","Cape May County"
"34009",2015,94160,"NJ","Cape May County"
"34009",2016,93655,"NJ","Cape May County"
"34009",2017,93129,"NJ","Cape May County"
"34009",2018,92446,"NJ","Cape May County"
"34009",2019,92039,"NJ","Cape May County"
"34011",2000,146263,"NJ","Cumberland County"
"34011",2001,146451,"NJ","Cumberland County"
"34011",2002,147294,"NJ","Cumberland County"
"34011",2003,148437,"NJ","Cumberland County"
"34011",2004,149837,"NJ","Cumberland County"
"34011",2005,152022,"NJ","Cumberland County"
"34011",2006,153371,"NJ","Cumberland County"
"34011",2007,154489,"NJ","Cumberland County"
"34011",2008,155738,"NJ","Cumberland County"
"34011",2009,156531,"NJ","Cumberland County"
"34011",2010,156699,"NJ","Cumberland County"
"34011",2011,157043,"NJ","Cumberland County"
"34011",2012,156934,"NJ","Cumberland County"
"34011",2013,156098,"NJ","Cumberland County"
"34011",2014,156009,"NJ","Cumberland County"
"34011",2015,154712,"NJ","Cumberland County"
"34011",2016,153233,"NJ","Cumberland County"
"34011",2017,151423,"NJ","Cumberland County"
"34011",2018,150635,"NJ","Cumberland County"
"34011",2019,149527,"NJ","Cumberland County"
"34013",2000,792253,"NJ","Essex County"
"34013",2001,794312,"NJ","Essex County"
"34013",2002,795625,"NJ","Essex County"
"34013",2003,795167,"NJ","Essex County"
"34013",2004,791305,"NJ","Essex County"
"34013",2005,786341,"NJ","Essex County"
"34013",2006,781027,"NJ","Essex County"
"34013",2007,778996,"NJ","Essex County"
"34013",2008,778165,"NJ","Essex County"
"34013",2009,781943,"NJ","Essex County"
"34013",2010,784037,"NJ","Essex County"
"34013",2011,785551,"NJ","Essex County"
"34013",2012,785063,"NJ","Essex County"
"34013",2013,786649,"NJ","Essex County"
"34013",2014,788726,"NJ","Essex County"
"34013",2015,790439,"NJ","Essex County"
"34013",2016,792689,"NJ","Essex County"
"34013",2017,796349,"NJ","Essex County"
"34013",2018,798570,"NJ","Essex County"
"34013",2019,798975,"NJ","Essex County"
"34015",2000,256524,"NJ","Gloucester County"
"34015",2001,258783,"NJ","Gloucester County"
"34015",2002,262909,"NJ","Gloucester County"
"34015",2003,267445,"NJ","Gloucester County"
"34015",2004,271714,"NJ","Gloucester County"
"34015",2005,275122,"NJ","Gloucester County"
"34015",2006,280015,"NJ","Gloucester County"
"34015",2007,284086,"NJ","Gloucester County"
"34015",2008,286072,"NJ","Gloucester County"
"34015",2009,287362,"NJ","Gloucester County"
"34015",2010,289150,"NJ","Gloucester County"
"34015",2011,289687,"NJ","Gloucester County"
"34015",2012,289804,"NJ","Gloucester County"
"34015",2013,289883,"NJ","Gloucester County"
"34015",2014,290680,"NJ","Gloucester County"
"34015",2015,290943,"NJ","Gloucester County"
"34015",2016,290761,"NJ","Gloucester County"
"34015",2017,290961,"NJ","Gloucester County"
"34015",2018,291525,"NJ","Gloucester County"
"34015",2019,291636,"NJ","Gloucester County"
"34017",2000,610135,"NJ","Hudson County"
"34017",2001,616629,"NJ","Hudson County"
"34017",2002,615554,"NJ","Hudson County"
"34017",2003,614813,"NJ","Hudson County"
"34017",2004,614607,"NJ","Hudson County"
"34017",2005,614664,"NJ","Hudson County"
"34017",2006,613577,"NJ","Hudson County"
"34017",2007,613637,"NJ","Hudson County"
"34017",2008,619533,"NJ","Hudson County"
"34017",2009,628572,"NJ","Hudson County"
"34017",2010,635652,"NJ","Hudson County"
"34017",2011,645634,"NJ","Hudson County"
"34017",2012,652348,"NJ","Hudson County"
"34017",2013,657047,"NJ","Hudson County"
"34017",2014,660240,"NJ","Hudson County"
"34017",2015,664492,"NJ","Hudson County"
